Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Production_Line,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount,Month,Quarter,Year,Weekly_Target,Target_Achieved,Rolling_4w_Sales,Rolling_13w_Sales,WoW_pct_Sales_Units,WoW_pct_Revenue,WoW_pct_Lead_Time_days,WoW_pct_Efficiency_u_per_h,anomaly_score,is_anomaly,Weeks_of_Inventory
2022-12-26,51,P003,FRA_SKU_03,Fragrance,Central,Retail,LineC,None,740,731,724,23,47.77,18.44,594.22,13705.02,422.6,2508.55,593.18,34585.48,17356.13,0.5018,9,4.32,28.55,0.0117,0.0322,4385,0,37,0.7803,9.9,5.81,False,0.0,2022-12-01,2022-10-01,2022,644,1.1242236024827263,810.75,676.9230769230769,-0.29776915615906885,-0.026536058900717308,-0.18181818181818177,-0.21284808381582576,0.2059566704947124,False,6.056629825888633
2023-01-02,52,P003,FRA_SKU_03,Fragrance,West,E-commerce,LineC,HolidayPush,594,587,618,20,48.7,20.0,573.21,11937.32,3157.42,1949.81,270.97,30096.6,12781.08,0.4247,1,7.68,26.33,0.0112,0.0333,2005,17,36,0.6756,31.6,6.14,False,0.0,2023-01-01,2023-01-01,2023,644,0.9596273291910565,744.25,686.6923076923077,-0.14640883977900554,-0.12979088334179556,-0.8888888888888888,-0.07775831873905437,0.2046079929048652,False,3.2443365643295525
2023-01-09,53,P003,FRA_SKU_03,Fragrance,South,Retail,LineA,None,604,593,474,5,50.97,20.31,639.64,12331.2,747.67,1347.58,389.91,24159.78,9343.42,0.3867,8,8.4,27.66,0.0179,0.0118,3460,0,34,0.6803,20.1,7.15,False,0.0,2023-01-01,2023-01-01,2023,644,0.736024844719354,711.75,690.3076923076923,-0.23300970873786409,-0.19725882657841753,7.0,0.05051272312951016,0.20656219880951526,False,7.299578043671777
2023-01-16,54,P003,FRA_SKU_03,Fragrance,East,E-commerce,LineC,None,646,641,594,22,49.9,19.64,627.91,12750.23,900.53,2128.57,1017.95,29640.6,12843.32,0.4333,4,7.63,28.58,0.0072,0.0386,4018,0,36,0.7217,42.3,7.36,False,0.0,2023-01-01,2023-01-01,2023,644,0.9223602484457728,602.5,699.9230769230769,0.25316455696202533,0.22685719820296368,-0.5,0.033261026753434564,0.20433411371578103,False,6.7643097529220375
2023-01-23,55,P003,FRA_SKU_03,Fragrance,East,E-commerce,LineC,SummerSale,578,569,753,14,39.57,17.88,686.09,10403.25,962.43,1384.54,949.75,29796.21,16096.24,0.5402,3,8.86,27.03,0.0143,0.0189,2310,103,55,0.7019,25.2,7.97,True,0.17,2023-01-01,2023-01-01,2023,644,1.1692546583832775,609.75,719.3846153846154,0.26767676767676774,0.005249893726847699,-0.25,-0.054233729881035586,0.19283111144805953,False,3.0677290795913295
2023-01-30,56,P003,FRA_SKU_03,Fragrance,East,Wholesale,LineC,HolidayPush,553,535,449,1,50.64,18.47,340.65,10247.97,405.0,1426.52,795.45,22737.36,9862.42,0.4338,6,6.23,23.03,0.031,0.0043,3943,0,25,0.7822,24.3,8.58,False,0.0,2023-01-01,2023-01-01,2023,644,0.6972049689430168,567.5,686.9230769230769,-0.4037184594953519,-0.23690429084772857,1.0,-0.14798372179060304,0.19479590658895007,False,8.781737174205485
2023-02-06,57,P003,FRA_SKU_03,Fragrance,South,E-commerce,LineA,None,603,595,534,3,49.25,18.78,587.32,11383.07,2970.91,1128.9,223.4,26299.5,10593.22,0.4028,5,9.28,28.77,0.0128,0.0065,2876,0,39,0.7408,36.7,6.12,False,0.0,2023-02-01,2023-01-01,2023,644,0.8291925465825634,582.5,664.6923076923077,0.18930957683741645,0.15666462597240827,-0.16666666666666663,0.2492401215805471,0.19353640300198255,False,5.385767780176465
2023-02-13,58,P003,FRA_SKU_03,Fragrance,East,Retail,LineB,NewLaunch,747,730,647,17,47.69,20.2,828.42,15172.24,1608.22,1017.74,627.09,30855.43,12430.14,0.4029,5,5.21,29.84,0.0217,0.0275,2595,0,24,0.6677,28.7,7.63,False,0.0,2023-02-01,2023-01-01,2023,644,1.0046583850916078,595.75,664.9230769230769,0.21161048689138573,0.17323257096142508,0.0,0.037191518943343826,0.22640385882449998,False,4.010819159179569
2023-02-20,59,P003,FRA_SKU_03,Fragrance,North,Retail,LineC,None,737,714,694,6,50.04,18.99,689.83,14064.61,3077.01,1806.83,205.05,34727.76,15574.26,0.4485,2,6.3,30.79,0.031,0.0091,3522,0,26,0.8235,42.6,7.78,False,0.0,2023-02-01,2023-01-01,2023,644,1.0776397515511218,581.0,656.2307692307693,0.07264296754250377,0.1254991422903522,-0.6,0.031836461126005355,0.21557434562223438,False,5.074927946577914
2023-02-27,60,P003,FRA_SKU_03,Fragrance,West,Wholesale,LineB,None,593,593,545,6,52.09,18.31,512.95,10909.12,2987.12,2269.47,701.83,28389.05,11521.51,0.4058,3,8.47,27.24,0.0,0.0122,1504,0,25,0.6938,38.2,5.83,False,0.0,2023-02-01,2023-01-01,2023,644,0.8462732919241518,605.0,657.7692307692307,-0.21469740634005763,-0.18252573733520394,0.5,-0.11529717440727516,0.17829772270477878,False,2.759633022459389
2023-03-06,61,P003,FRA_SKU_03,Fragrance,South,Retail,LineA,None,528,518,481,5,52.31,18.55,713.33,9865.73,3412.69,1704.11,873.71,25161.11,9304.87,0.3698,12,7.42,23.13,0.0172,0.0107,3221,0,25,0.6813,20.5,6.22,False,0.0,2023-03-01,2023-01-01,2023,644,0.7468944099367284,591.75,626.7692307692307,-0.11743119266055047,-0.11370369913751954,3.0,-0.15088105726872247,0.2053891852566584,False,6.696465682543731
2023-03-13,62,P003,FRA_SKU_03,Fragrance,North,Retail,LineB,None,593,585,513,7,48.14,17.95,476.77,10692.03,3680.95,1233.57,996.08,24695.82,8093.19,0.3277,4,9.69,28.85,0.0125,0.0144,1482,0,22,0.7119,13.5,8.36,False,0.0,2023-03-01,2023-01-01,2023,644,0.7965838509304402,558.25,619.7692307692307,0.06652806652806653,-0.01849242740085799,-0.6666666666666667,0.24729788153912668,0.18297323119463693,False,2.8888888832575264
2023-03-20,63,P003,FRA_SKU_03,Fragrance,West,E-commerce,LineC,NewLaunch,537,537,494,3,50.6,18.58,488.13,10026.27,2550.07,1470.54,755.0,24996.4,10194.52,0.4078,6,1.27,18.54,0.0,0.0062,2344,0,40,0.7116,46.9,7.59,False,0.0,2023-03-01,2023-01-01,2023,644,0.7670807453404238,508.25,578.4615384615385,-0.03703703703703709,0.012171290526089118,0.5,-0.35736568457539,0.13159962935599967,False,4.744939261649921
2023-03-27,64,P003,FRA_SKU_03,Fragrance,Central,E-commerce,LineA,NewLaunch,625,613,569,5,47.19,18.9,402.5,11852.75,3968.88,2077.68,641.32,26851.11,8310.48,0.3095,1,9.8,30.57,0.0176,0.0102,2530,0,50,0.629,46.3,6.01,False,0.0,2023-03-01,2023-01-01,2023,644,0.8835403726694355,514.25,566.5384615384615,0.15182186234817818,0.07419908466819214,-0.8333333333333334,0.6488673139158576,0.1887344762699607,False,4.446397180234803
2023-04-03,65,P003,FRA_SKU_03,Fragrance,West,Retail,LineA,None,565,549,442,8,51.12,19.88,651.45,11297.34,601.98,539.37,1091.91,22595.04,9064.44,0.4012,7,4.72,22.14,0.027,0.0184,4086,0,38,0.8715,33.3,6.16,False,0.0,2023-04-01,2023-04-01,2023,644,0.6863354037256424,504.5,553.0,-0.22319859402460462,-0.15850629638774705,6.0,-0.2757605495583906,0.19778491148539684,False,9.24434387048791
2023-04-10,66,P003,FRA_SKU_03,Fragrance,North,Retail,LineC,None,717,702,602,19,48.43,19.16,752.13,13812.93,3215.83,1745.96,376.24,29154.86,10003.9,0.3431,7,1.69,25.11,0.0209,0.0319,2131,0,18,0.6149,28.5,7.95,False,0.0,2023-04-01,2023-04-01,2023,644,0.9347826086942007,526.75,562.8461538461538,0.3619909502262444,0.2903212386435252,0.0,0.13414634146341453,0.17947233016209901,False,3.5398671037543736
2023-04-17,67,P003,FRA_SKU_03,Fragrance,South,Retail,LineA,None,659,627,526,13,46.87,18.99,761.8,12590.59,1137.53,1735.49,1105.4,24653.62,8084.61,0.3279,5,4.26,25.37,0.0476,0.0248,3446,0,40,0.7979,44.2,7.67,False,0.0,2023-04-01,2023-04-01,2023,644,0.8167701863341355,534.75,557.6153846153846,-0.12624584717607978,-0.1543907259372881,-0.2857142857142857,0.010354440461967318,0.149438037079498,False,6.551330786024086
2023-04-24,68,P003,FRA_SKU_03,Fragrance,Central,E-commerce,LineC,SummerSale,656,626,601,7,50.15,20.42,404.1,13435.93,1310.81,2161.31,648.39,30140.15,12583.71,0.4175,9,6.24,27.33,0.0456,0.0127,2392,0,48,0.8048,42.0,8.2,False,0.0,2023-04-01,2023-04-01,2023,644,0.9332298136631472,542.75,545.9230769230769,0.14258555133079853,0.2225445999411042,0.8,0.07725660228616471,0.17512296932108068,False,3.9800332712478648
2023-05-01,69,P003,FRA_SKU_03,Fragrance,Central,Retail,LineC,None,814,785,757,17,43.92,19.06,926.33,15607.47,3951.12,1380.98,837.92,33247.44,11469.95,0.345,6,5.18,32.48,0.0348,0.0235,3100,0,30,0.6133,33.1,6.25,True,0.17,2023-05-01,2023-04-01,2023,644,1.1754658385074914,621.5,569.6153846153846,0.259567387687188,0.10309470921677555,-0.33333333333333337,0.1884376143432125,0.2142543586786846,False,4.095112279927196
2023-05-08,70,P003,FRA_SKU_03,Fragrance,North,E-commerce,LineC,None,678,664,923,25,32.68,19.09,879.37,13030.96,2130.44,797.87,400.12,30163.64,13804.25,0.4576,11,5.14,27.02,0.0196,0.0277,2651,119,30,0.6539,26.8,7.14,True,0.33,2023-05-01,2023-04-01,2023,644,1.4332298136623707,701.75,599.5384615384615,0.21928665785997348,-0.092753005945721,0.8333333333333333,-0.168103448275862,0.22038103341541015,False,2.8721560098893217
2023-05-15,71,P003,FRA_SKU_03,Fragrance,North,E-commerce,LineC,NewLaunch,610,596,530,0,52.19,19.06,500.2,11676.62,1385.93,990.67,777.59,27660.7,12829.89,0.4638,3,4.19,23.42,0.0215,0.0,2647,0,19,0.7227,5.9,6.88,False,0.0,2023-05-01,2023-04-01,2023,644,0.8229813664583494,702.75,590.5384615384615,-0.4257854821235103,-0.08297871211829866,-0.7272727272727273,-0.1332346410066616,0.21243449193630837,False,4.994339613218227
2023-05-22,72,P003,FRA_SKU_03,Fragrance,North,Retail,LineB,None,540,512,459,6,50.27,18.11,385.02,9817.9,219.04,671.63,629.41,23073.93,11735.95,0.5086,10,5.53,21.86,0.0514,0.0146,2767,0,39,0.7844,49.8,8.4,False,0.0,2023-05-01,2023-04-01,2023,644,0.7127329192535516,667.25,572.4615384615385,-0.13396226415094337,-0.16582262921762647,2.3333333333333335,-0.06660973526900094,0.13326896075528338,False,6.028322426953546
2023-05-29,73,P003,FRA_SKU_03,Fragrance,Central,Retail,LineA,None,695,680,941,22,31.53,17.94,970.91,12565.39,334.03,1642.25,857.34,29669.73,14270.72,0.481,3,10.32,34.88,0.0214,0.024,1791,118,34,0.778,44.9,6.73,True,0.33,2023-05-01,2023-04-01,2023,644,1.4611801242213336,713.25,602.9230769230769,1.0501089324618738,0.2858550754032798,-0.7,0.5956084172003662,0.1809652426337615,False,1.903294365671313
2023-06-05,74,P003,FRA_SKU_03,Fragrance,North,Retail,LineB,None,492,480,436,9,50.82,17.86,555.47,8842.67,3798.07,1263.0,781.78,22157.52,7472.0,0.3372,9,4.17,18.87,0.0239,0.0229,3521,0,22,0.7551,29.8,8.34,False,0.0,2023-06-01,2023-04-01,2023,644,0.6770186335393215,591.5,599.4615384615385,-0.536663124335813,-0.2531944173405015,2.0,-0.4590022935779816,0.19763059969185004,False,8.075688054872275
2023-06-12,75,P003,FRA_SKU_03,Fragrance,South,E-commerce,LineB,HolidayPush,479,473,506,0,47.21,18.38,370.75,8841.09,556.81,708.52,1091.65,23888.26,12690.19,0.5312,5,3.85,18.15,0.0106,0.0,3827,17,43,0.7552,30.0,7.24,False,0.0,2023-06-01,2023-04-01,2023,644,0.7857142857130657,585.5,598.9230769230769,0.16055045871559637,0.07811072719329593,-0.4444444444444444,-0.038155802861685295,0.186051113235789,False,7.563241091772251
2023-06-19,76,P003,FRA_SKU_03,Fragrance,East,Retail,LineB,HolidayPush,626,601,470,10,49.51,19.04,547.12,11973.75,1688.9,1256.2,480.4,23269.7,7870.45,0.3382,2,7.15,27.11,0.0384,0.0228,3343,0,39,0.692,7.9,6.68,False,0.0,2023-06-01,2023-04-01,2023,644,0.7298136645951401,588.25,597.0769230769231,-0.07114624505928857,-0.02589389097405992,-0.6,0.4936639118457302,0.18334432940251583,False,7.112765942313264
2023-06-26,77,P003,FRA_SKU_03,Fragrance,South,E-commerce,LineC,None,537,532,550,12,48.95,20.29,703.47,10966.08,1410.35,797.15,439.27,26922.5,13309.65,0.4944,14,5.18,21.43,0.0093,0.0232,3276,8,45,0.7549,20.8,6.75,False,0.0,2023-06-01,2023-04-01,2023,644,0.8540372670794192,490.5,595.6153846153846,0.17021276595744683,0.15697666923080233,6.0,-0.20951678347473257,0.19708770370038797,False,5.956363625533885
2023-07-03,78,P003,FRA_SKU_03,Fragrance,North,E-commerce,LineA,None,742,717,665,2,50.15,18.8,666.32,14016.23,2577.72,2199.44,288.71,33349.75,14267.65,0.4278,1,9.53,35.82,0.033,0.0036,4104,0,39,0.7045,38.5,7.77,False,0.0,2023-07-01,2023-07-01,2023,644,1.0326086956505705,547.75,612.7692307692307,0.209090909090909,0.23873154424737675,-0.9285714285714286,0.6714885674288382,0.18113935512945678,False,6.171428562148228
2023-07-10,79,P003,FRA_SKU_03,Fragrance,South,Retail,LineA,NewLaunch,595,579,463,7,48.6,19.3,467.08,11530.21,464.75,780.93,541.29,22501.8,9184.62,0.4082,6,6.17,24.72,0.0265,0.0157,3171,0,15,0.6102,21.6,7.56,False,0.0,2023-07-01,2023-07-01,2023,644,0.7189440993777656,537.0,602.0769230769231,-0.30375939849624056,-0.32527830043703476,5.0,-0.3098827470686768,0.20818604117669776,False,6.848812080240147
2023-07-17,80,P003,FRA_SKU_03,Fragrance,North,Retail,LineA,None,571,559,522,1,51.37,17.77,435.1,10190.18,1709.73,1715.8,722.24,26815.14,12477.19,0.4653,5,9.54,27.58,0.02,0.0022,3176,0,40,0.7804,10.5,8.22,False,0.0,2023-07-01,2023-07-01,2023,644,0.8105590062099215,550.0,601.7692307692307,0.12742980561555073,0.19168866490680747,-0.16666666666666663,0.11569579288025889,0.1912580023524954,False,6.084291176083734
2023-07-24,81,P003,FRA_SKU_03,Fragrance,South,Retail,LineA,None,600,588,518,11,44.55,18.54,846.6,11208.66,5966.15,590.54,916.56,23076.9,4394.99,0.1904,8,2.82,21.88,0.0199,0.0223,4180,0,44,0.6667,37.5,6.55,True,0.06,2023-07-01,2023-07-01,2023,644,0.8043478260857075,542.0,595.3846153846154,-0.007662835249042099,-0.1394078121538802,0.6000000000000001,-0.20667150108774468,0.18505761471626264,False,8.069498053919888
2023-07-31,82,P003,FRA_SKU_03,Fragrance,Central,E-commerce,LineA,None,765,756,671,6,52.7,18.86,592.11,14487.11,2105.13,1055.94,653.2,35361.7,17060.32,0.4825,6,5.54,30.98,0.011,0.0092,2951,0,20,0.8757,22.5,6.43,False,0.0,2023-07-01,2023-07-01,2023,644,1.0419254658368915,543.5,588.7692307692307,0.29536679536679533,0.5323418656751988,-0.25,0.4159049360146254,0.20997972630507822,False,4.39791355529372
2023-08-07,83,P003,FRA_SKU_03,Fragrance,East,Retail,LineA,None,716,700,909,2,39.14,19.57,509.79,14063.1,2747.89,2172.99,668.58,35578.26,15925.7,0.4476,14,8.14,32.4,0.0218,0.0027,3976,111,73,0.7897,30.5,9.06,True,0.26,2023-08-01,2023-07-01,2023,644,1.411490683227622,655.0,587.6923076923077,0.3546944858420269,0.006124139959334585,1.3333333333333335,0.04583602324080038,0.21947974106991502,False,4.374037398928452
2023-08-14,84,P003,FRA_SKU_03,Fragrance,Central,Retail,LineA,None,712,677,536,8,52.13,18.64,634.39,13335.12,3088.85,1932.71,814.36,27941.68,8770.64,0.3139,13,9.36,34.09,0.0484,0.016,2729,0,44,0.6945,30.0,7.22,False,0.0,2023-08-01,2023-07-01,2023,644,0.8322981366446703,658.5,588.1538461538462,-0.4103410341034104,-0.2146417503273067,-0.0714285714285714,0.0521604938271607,0.1432090537043615,False,5.091417900948847
2023-08-21,85,P003,FRA_SKU_03,Fragrance,Central,Retail,LineA,None,616,593,530,13,52.9,18.35,334.49,11337.05,2132.41,1138.42,1037.92,28037.0,12391.2,0.442,5,3.79,23.29,0.036,0.0256,2180,0,16,0.6951,22.0,8.84,False,0.0,2023-08-01,2023-07-01,2023,644,0.8229813664583494,661.5,593.6153846153846,-0.011194029850746245,0.0034113911547193343,-0.6153846153846154,-0.3168084482252861,0.18098573089117925,False,4.113207539409043
2023-08-28,86,P003,FRA_SKU_03,Fragrance,North,Retail,LineA,None,654,636,588,6,50.93,18.02,533.66,11838.45,1064.43,1864.1,1137.54,29946.84,14042.32,0.4689,6,5.61,26.55,0.0274,0.0118,3955,0,25,0.6409,9.6,7.37,False,0.0,2023-08-01,2023-07-01,2023,644,0.9130434782594518,640.75,566.4615384615385,0.10943396226415092,0.0681185576202874,0.19999999999999996,0.1399742378703306,0.21384585430694525,False,6.726190464751377
2023-09-04,87,P003,FRA_SKU_03,Fragrance,North,Wholesale,LineB,NewLaunch,614,614,504,17,48.81,17.8,513.3,10980.53,374.76,1872.96,486.48,24600.24,10885.51,0.4425,9,10.17,30.59,0.0,0.0343,3676,0,35,0.7459,31.6,8.29,False,0.0,2023-09-01,2023-07-01,2023,644,0.7826086956509587,539.5,571.6923076923077,-0.1428571428571429,-0.17853636644133397,0.5,0.15216572504708092,0.1536719657771593,False,7.293650779179265
2023-09-11,88,P003,FRA_SKU_03,Fragrance,South,Retail,LineC,None,623,618,608,15,53.15,17.99,408.69,11248.64,1912.15,2364.1,771.12,32315.2,16019.19,0.4957,5,10.05,30.86,0.0077,0.025,3246,0,50,0.8692,32.5,7.33,False,0.0,2023-09-01,2023-07-01,2023,644,0.9440993788805216,557.5,579.5384615384615,0.20634920634920628,0.3136132005216208,-0.4444444444444444,0.008826413860738791,0.16664518263902806,False,5.338815780692737
2023-09-18,89,P003,FRA_SKU_03,Fragrance,North,Retail,LineB,None,544,540,680,6,39.01,18.08,466.21,9882.14,4682.14,1234.03,313.8,26526.8,10414.69,0.3926,11,5.8,22.25,0.0069,0.01,3172,81,48,0.6624,26.8,5.39,True,0.21,2023-09-01,2023-07-01,2023,644,1.0559006211163728,595.0,595.6923076923077,0.11842105263157898,-0.17912313709956929,1.2000000000000002,-0.27900194426441993,0.2008058766438166,False,4.6647058754930795
2023-09-25,90,P003,FRA_SKU_03,Fragrance,North,Retail,LineA,None,754,754,738,2,49.13,19.09,863.33,14480.19,1922.71,1664.64,1179.27,36257.94,17011.13,0.4692,6,9.5,36.36,0.0,0.0033,2601,0,62,0.6344,11.1,7.26,False,0.0,2023-09-01,2023-07-01,2023,644,1.1459627329174753,632.5,610.1538461538462,0.08529411764705874,0.3668418354268137,-0.4545454545454546,0.6341573033707866,0.16942777618566207,False,3.5243902391268427
2023-10-02,91,P003,FRA_SKU_03,Fragrance,North,E-commerce,LineC,None,696,693,754,15,47.41,18.32,483.02,12799.02,3042.38,1126.02,638.97,35747.14,18140.75,0.5075,6,5.84,28.53,0.003,0.021,2463,24,48,0.6373,8.8,7.45,False,0.0,2023-10-01,2023-10-01,2023,644,1.1708074534143311,695.0,617.0,0.021680216802167918,-0.014087948736194122,0.0,-0.21534653465346532,0.19459802618306388,False,3.266578245004538
2023-10-09,92,P003,FRA_SKU_03,Fragrance,North,E-commerce,LineB,HolidayPush,585,552,803,1,35.38,20.42,635.89,12009.29,1689.27,1255.53,722.6,28410.14,12733.45,0.4482,5,8.57,26.99,0.0547,0.0024,3825,139,43,0.6453,28.4,7.37,True,0.3,2023-10-01,2023-10-01,2023,644,1.246894409935952,743.75,643.1538461538462,0.0649867374005304,-0.20524718900588967,-0.16666666666666663,-0.053978268489309644,0.11541018574122897,False,4.763387291701884
2023-10-16,93,P003,FRA_SKU_03,Fragrance,West,E-commerce,LineC,HolidayPush,637,623,599,9,48.52,18.84,802.62,12081.34,3789.8,1689.33,1097.96,29063.48,10405.05,0.358,5,6.27,26.57,0.0211,0.0164,1553,0,21,0.6711,25.1,7.11,False,0.0,2023-10-01,2023-10-01,2023,644,0.9301242236010402,723.5,649.0769230769231,-0.25404732254047324,0.022996718777168912,0.0,-0.015561319007039609,0.2213291141233814,False,2.5926544197117622
2023-10-23,94,P003,FRA_SKU_03,Fragrance,Central,E-commerce,LineA,None,577,569,547,1,47.56,20.06,351.39,11609.76,1668.29,856.15,281.22,26015.32,11599.9,0.4459,10,4.95,22.82,0.0131,0.0027,2137,0,20,0.7199,8.2,6.35,False,0.0,2023-10-01,2023-10-01,2023,644,0.8493788819862588,675.75,651.3076923076923,-0.08681135225375625,-0.10487938815310482,1.0,-0.14113662024840046,0.2060446781687854,False,3.9067641610479633
2023-10-30,95,P003,FRA_SKU_03,Fragrance,North,E-commerce,LineB,None,727,715,758,16,50.31,20.23,767.71,14783.98,1739.13,2455.18,991.92,38134.98,18164.77,0.4763,1,1.25,25.08,0.0164,0.0219,2902,26,43,0.7208,15.6,7.67,False,0.0,2023-10-01,2023-10-01,2023,644,1.177018633538545,676.75,658.0,0.38574040219378425,0.4658662664922055,-0.9,0.09903593339176142,0.15130068766111,False,3.8284960371655727
2023-11-06,96,P003,FRA_SKU_03,Fragrance,South,E-commerce,LineC,None,658,638,633,11,51.37,19.54,633.0,12920.62,1835.86,765.0,338.63,32517.21,16657.1,0.5123,11,4.04,25.12,0.0292,0.0182,3647,0,51,0.6445,18.4,7.37,False,0.0,2023-11-01,2023-10-01,2023,644,0.9829192546568588,634.25,636.7692307692307,-0.16490765171503963,-0.1473127821228699,10.0,0.0015948963317384823,0.193368651147735,False,5.761453387422664
2023-11-13,97,P003,FRA_SKU_03,Fragrance,East,Retail,LineA,None,719,717,713,13,52.44,18.94,699.59,13687.82,2188.02,2169.58,300.16,37389.72,19044.14,0.5093,3,6.8,30.67,0.0018,0.019,3187,0,50,0.6515,25.5,5.64,False,0.0,2023-11-01,2023-10-01,2023,644,1.107142857141138,662.75,650.3846153846154,0.12638230647709325,0.14984403643486033,-0.7272727272727273,0.22093949044585992,0.19495720650944282,False,4.469845716031072
2023-11-20,98,P003,FRA_SKU_03,Fragrance,Central,Retail,LineC,None,707,697,662,18,47.07,18.66,513.28,13243.95,1566.69,2093.39,734.6,31160.34,13521.71,0.4339,9,7.57,31.19,0.0133,0.0286,2023,0,36,0.623,42.9,7.31,False,0.0,2023-11-01,2023-10-01,2023,644,1.02795031055741,691.5,660.5384615384615,-0.07152875175315565,-0.16660675715143092,2.0,0.0169546788392565,0.2188368624350494,False,3.055891234054545
2023-11-27,99,P003,FRA_SKU_03,Fragrance,South,E-commerce,LineB,None,651,636,644,19,52.22,19.95,534.47,13040.9,3096.34,1111.58,278.09,33629.68,16102.77,0.4788,5,3.63,24.46,0.023,0.0304,2348,4,35,0.5677,21.8,7.28,False,0.0,2023-11-01,2023-10-01,2023,644,0.9999999999984472,663.0,664.8461538461538,-0.027190332326283984,0.0792462469921702,-0.4444444444444444,-0.21577428663033027,0.19923311313275693,False,3.645962727257822
2023-12-04,100,P003,FRA_SKU_03,Fragrance,East,Retail,LineA,NewLaunch,845,825,926,24,35.94,18.84,935.41,16013.34,2576.18,2660.94,858.3,33280.44,11171.68,0.3357,7,6.02,34.89,0.0225,0.0261,3299,47,67,0.8118,29.6,5.66,True,0.29,2023-12-01,2023-10-01,2023,644,1.4378881987555312,736.25,697.3076923076923,0.4378881987577641,-0.010384874313404069,0.3999999999999999,0.42641046606704824,0.23932424864389362,False,3.562634985353526
2023-12-11,101,P003,FRA_SKU_03,Fragrance,North,E-commerce,LineA,None,628,600,647,8,49.99,18.74,817.03,11850.42,1759.94,1337.7,467.6,32343.53,16927.87,0.5234,1,8.1,28.37,0.0444,0.0138,3621,20,21,0.7584,46.2,7.05,False,0.0,2023-12-01,2023-10-01,2023,644,1.0046583850916078,719.75,700.3076923076923,-0.3012958963282938,-0.02815197154845317,-0.8571428571428572,-0.18687302952135276,0.1610668358839305,False,5.596599682230912
2023-12-18,102,P003,FRA_SKU_03,Fragrance,Central,Retail,LineC,NewLaunch,1021,1016,976,18,48.53,18.28,860.7,18749.95,1832.58,1094.3,651.45,47365.28,25037.0,0.5286,8,1.37,35.36,0.004,0.0189,3593,0,30,0.6748,38.1,6.79,False,0.0,2023-12-01,2023-10-01,2023,644,1.5155279503082058,798.25,723.0769230769231,0.508500772797527,0.46444373882504486,7.0,0.24638702855128658,0.16166975294554242,False,3.681352455244516
2023-12-25,103,P003,FRA_SKU_03,Fragrance,North,E-commerce,LineA,HolidayPush,764,738,663,11,49.47,19.77,961.88,15200.47,2204.62,906.57,586.77,32798.61,13900.18,0.4238,8,8.73,35.52,0.033,0.0167,3604,0,35,0.595,29.2,5.41,False,0.0,2023-12-01,2023-10-01,2023,644,1.0295031055884636,803.0,717.3076923076923,-0.3206967213114754,-0.30753898214050457,0.0,0.00452488687782826,0.19752418376085207,False,5.435897427698496
