Date,Product_ID,Product_Name,Category,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Material_kg,Revenue,COGS,Expenses,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_units_per_hour,Defect_Rate,Returns_Rate,Customer_Acquisition,Retention_Rate,NPS,Employee_Satisfaction,Week_Index,Weekly_Target,Target_Achieved,Rolling_4w_Sales,YoY_Sales_pct,MoM_Sales_pct,Rolling_4w_Eff,Month,Year
2023-05-22,P004,MAK_SKU_04,Makeup,891,879,791,21,15.67,9.81,97.119,12398.19,8763.09,1341.3,2293.8,0.185,2,7.21,33.76,0.0131,0.0275,52,0.7215,36.3,8.55,20,722,1.0955678670360112,706.75,,0.30313014827018114,29.1375,2023-05-01,2023
2023-05-29,P004,MAK_SKU_04,Makeup,733,725,702,22,16.29,10.32,79.897,11437.12,7582.86,1292.16,2562.1,0.224,6,5.28,25.89,0.01,0.0314,30,0.688,36.4,8.14,21,722,0.9722991689750693,702.5,,-0.02364394993045893,28.375,2023-05-01,2023
2023-06-05,P004,MAK_SKU_04,Makeup,786,774,696,8,14.52,9.31,85.674,10108.9,7337.7,1511.92,1259.28,0.1246,6,7.09,29.65,0.0149,0.0129,54,0.7179,29.9,7.53,22,722,0.96398891966759,714.25,,0.07241910631741133,29.65,2023-06-01,2023
2023-06-12,P004,MAK_SKU_04,Makeup,766,750,652,16,15.52,9.98,83.494,10117.89,7660.6,1242.38,1214.91,0.1201,6,10.55,33.24,0.0206,0.0253,22,0.686,30.8,7.3,23,722,0.9030470914127424,710.25,,-0.0239520958083832,30.634999999999998,2023-06-01,2023
2023-06-19,P004,MAK_SKU_04,Makeup,868,817,775,21,16.49,9.38,94.612,12777.85,8157.22,1497.7,3122.93,0.2444,9,7.61,33.39,0.0577,0.0283,59,0.7554,18.4,6.96,24,722,1.0734072022160666,706.25,,-0.020227560050568916,30.5425,2023-06-01,2023
2023-06-26,P004,MAK_SKU_04,Makeup,708,690,686,17,15.09,10.19,77.172,10353.84,7228.19,1536.35,1589.3,0.1535,6,1.44,22.01,0.0251,0.0249,41,0.7192,38.0,8.09,25,722,0.9501385041551247,702.25,,-0.022792022792022748,29.5725,2023-06-01,2023
2023-07-03,P004,MAK_SKU_04,Makeup,791,783,723,5,15.88,9.54,86.219,11478.03,7565.04,1698.11,2214.88,0.193,7,3.42,26.21,0.0096,0.0071,17,0.6291,42.8,7.7,26,722,1.0013850415512466,709.0,,0.0387931034482758,28.712500000000002,2023-07-01,2023
2023-07-10,P004,MAK_SKU_04,Makeup,889,868,740,14,16.68,9.4,96.901,12343.62,8377.33,1798.86,2167.43,0.1756,5,4.8,30.87,0.0233,0.0193,49,0.733,14.6,7.18,27,722,1.0249307479224377,731.0,,0.13496932515337434,28.12,2023-07-01,2023
2023-07-17,P004,MAK_SKU_04,Makeup,763,742,692,20,15.63,10.28,83.167,10813.47,7859.58,1743.13,1210.77,0.112,6,3.47,25.32,0.0268,0.0303,20,0.6724,28.1,8.33,28,722,0.9584487534626038,710.25,,-0.10709677419354835,26.1025,2023-07-01,2023
2023-07-24,P004,MAK_SKU_04,Makeup,689,688,607,15,14.93,9.79,75.101,9063.99,6760.62,1250.81,1052.56,0.1161,12,5.98,24.94,0.001,0.0247,14,0.6682,42.3,7.68,29,722,0.8407202216066482,690.5,,-0.1151603498542274,26.835,2023-07-01,2023
2023-07-31,P004,MAK_SKU_04,Makeup,655,655,626,13,14.7,9.44,71.395,9199.47,6194.34,1066.19,1938.95,0.2108,1,5.07,22.96,0.0,0.0216,17,0.773,14.7,6.63,30,722,0.8670360110803325,666.25,,-0.1341632088520055,26.0225,2023-07-01,2023
2023-08-07,P004,MAK_SKU_04,Makeup,606,593,540,7,14.51,9.72,66.054,7836.84,5905.38,1267.98,663.48,0.0847,3,2.7,19.61,0.0205,0.0147,18,0.6458,21.2,7.46,31,722,0.7479224376731302,616.25,,-0.2702702702702703,23.2075,2023-08-01,2023
2023-08-14,P004,MAK_SKU_04,Makeup,666,661,604,15,15.58,10.23,72.594,9411.62,6830.45,1149.4,1431.77,0.1521,7,0.0,19.82,0.0067,0.0264,12,0.6197,24.6,6.3,32,722,0.8365650969529086,594.25,,-0.12716763005780352,21.8325,2023-08-01,2023
2023-08-21,P004,MAK_SKU_04,Makeup,671,646,591,12,14.6,9.86,73.139,8630.22,6633.27,1482.83,514.12,0.0596,6,2.67,21.69,0.0358,0.0219,18,0.6908,21.0,6.2,33,722,0.8185595567867036,590.25,,-0.02635914332784184,21.02,2023-08-01,2023
2023-08-28,P004,MAK_SKU_04,Makeup,734,724,692,3,16.29,9.39,80.006,11270.17,6911.06,1269.15,3089.96,0.2742,6,4.7,25.4,0.0124,0.0052,17,0.7067,12.5,5.57,34,722,0.9584487534626038,606.75,,0.10543130990415328,21.630000000000003,2023-08-01,2023
2023-09-04,P004,MAK_SKU_04,Makeup,751,746,712,19,15.2,9.74,81.859,10820.4,7333.52,1088.88,2398.0,0.2216,4,5.81,27.02,0.0063,0.0276,40,0.7,49.8,7.4,35,722,0.9861495844875346,649.75,,0.3185185185185184,23.4825,2023-09-01,2023
2023-09-11,P004,MAK_SKU_04,Makeup,786,783,766,19,15.07,10.28,85.674,11540.94,8095.11,1201.79,2244.04,0.1944,2,5.73,28.2,0.003,0.0259,44,0.7518,30.9,6.99,36,722,1.0609418282548477,690.25,,0.26821192052980125,25.5775,2023-09-01,2023
2023-09-18,P004,MAK_SKU_04,Makeup,565,557,523,5,16.02,9.57,61.585,8377.24,5418.48,930.06,2028.7,0.2422,8,2.94,18.43,0.0127,0.0113,32,0.7092,36.2,8.12,37,722,0.724376731301939,673.25,,-0.11505922165820648,24.7625,2023-09-01,2023
2023-09-25,P004,MAK_SKU_04,Makeup,736,728,711,6,15.3,9.69,80.224,10879.78,7147.51,1096.77,2635.5,0.2422,8,3.48,24.43,0.0106,0.0084,38,0.6748,48.1,7.75,38,722,0.9847645429362881,678.0,,0.027456647398844014,24.520000000000003,2023-09-01,2023
2023-10-02,P004,MAK_SKU_04,Makeup,679,668,573,14,15.66,9.69,74.011,8972.27,6595.09,1030.68,1346.5,0.1501,7,5.23,23.93,0.0162,0.0253,21,0.7477,47.6,7.82,39,722,0.7936288088642659,643.25,,-0.1952247191011236,23.7475,2023-10-01,2023
2023-10-09,P004,MAK_SKU_04,Makeup,621,606,594,4,16.63,9.71,67.689,9875.62,6045.1,1119.34,2711.18,0.2745,8,0.0,18.48,0.0227,0.0083,22,0.6913,29.5,6.62,40,722,0.8227146814404432,600.25,,-0.2245430809399478,21.3175,2023-10-01,2023
2023-10-16,P004,MAK_SKU_04,Makeup,709,684,643,23,15.2,10.34,77.281,9772.6,7348.18,1648.42,776.0,0.0794,5,4.23,24.14,0.0344,0.0369,24,0.7281,29.8,7.22,41,722,0.8905817174515236,630.25,,0.22944550669216057,22.745,2023-10-01,2023
2023-10-23,P004,MAK_SKU_04,Makeup,701,685,681,16,15.95,9.19,76.409,10862.71,6458.16,1200.38,3204.18,0.295,2,4.3,23.93,0.0227,0.0245,51,0.7233,20.4,6.96,42,722,0.943213296398892,622.75,,-0.04219409282700426,22.62,2023-10-01,2023
2023-10-30,P004,MAK_SKU_04,Makeup,796,767,760,21,14.57,9.29,86.764,11072.54,7413.05,1544.32,2115.17,0.191,10,4.45,27.31,0.036,0.0279,56,0.6423,33.9,7.26,43,722,1.0526315789473684,669.5,,0.3263525305410122,23.465,2023-10-01,2023
2023-11-06,P004,MAK_SKU_04,Makeup,928,925,895,19,16.71,9.32,101.152,14958.34,8672.81,2233.09,4052.43,0.2709,5,7.2,35.16,0.0028,0.0222,27,0.6113,6.3,8.18,44,722,1.239612188365651,744.75,,0.5067340067340067,27.634999999999998,2023-11-01,2023
2023-11-13,P004,MAK_SKU_04,Makeup,830,773,685,9,15.28,10.33,90.47,10466.18,8593.0,1685.02,188.16,0.018,7,5.47,29.5,0.0684,0.0145,43,0.7321,42.2,7.5,45,722,0.9487534626038782,755.25,,0.06531881804043538,28.974999999999998,2023-11-01,2023
2023-11-20,P004,MAK_SKU_04,Makeup,759,742,723,18,14.69,9.94,82.731,10620.0,7563.44,1597.87,1458.69,0.1374,11,2.87,24.7,0.0223,0.0249,39,0.6214,33.5,6.39,46,722,1.0013850415512466,765.75,,0.06167400881057272,29.1675,2023-11-01,2023
2023-11-27,P004,MAK_SKU_04,Makeup,885,863,835,8,14.5,10.34,96.465,12106.19,9173.24,1882.87,1050.08,0.0867,4,9.12,36.15,0.0238,0.0096,55,0.694,20.3,7.59,47,722,1.1565096952908587,784.5,,0.09868421052631571,31.377499999999998,2023-11-01,2023
2023-12-04,P004,MAK_SKU_04,Makeup,864,850,761,20,15.38,9.66,94.176,11703.04,8366.46,1121.61,2214.97,0.1893,6,6.19,31.52,0.0159,0.0271,28,0.7371,17.9,7.08,48,722,1.054016620498615,751.0,,-0.1497206703910614,30.467499999999998,2023-12-01,2023
2023-12-11,P004,MAK_SKU_04,Makeup,841,822,721,11,15.32,9.8,91.669,11044.37,8260.89,1504.02,1279.46,0.1158,1,3.46,27.9,0.0222,0.0159,48,0.765,23.2,6.8,49,722,0.9986149584487535,760.0,,0.052554744525547425,30.0675,2023-12-01,2023
2023-12-18,P004,MAK_SKU_04,Makeup,1044,1021,1003,22,15.71,9.84,113.796,15752.16,10291.68,2366.37,3094.11,0.1964,8,7.64,40.21,0.022,0.0221,66,0.748,32.6,6.92,50,722,1.389196675900277,830.0,,0.38727524204702624,33.94499999999999,2023-12-01,2023
2023-12-25,P004,MAK_SKU_04,Makeup,706,702,686,12,15.18,9.98,76.954,10413.65,7061.17,1260.33,2092.15,0.2009,6,6.33,25.89,0.0048,0.0177,25,0.6994,13.7,8.06,51,722,0.9501385041551247,792.75,,-0.17844311377245514,31.38,2023-12-01,2023
2024-01-01,P004,MAK_SKU_04,Makeup,729,715,637,13,16.6,9.87,79.461,10571.77,7210.13,1370.93,1990.72,0.1883,2,3.84,24.5,0.019,0.0212,44,0.7035,18.4,7.7,52,722,0.8822714681440443,761.75,-0.007788161993769416,-0.16294349540078845,29.625,2024-01-01,2024
2024-01-08,P004,MAK_SKU_04,Makeup,832,826,734,15,14.78,9.29,90.688,10848.41,7750.49,1485.35,1612.57,0.1486,2,3.8,27.92,0.0071,0.0211,47,0.6937,29.5,4.46,53,722,1.0166204986149585,765.0,0.10542168674698793,0.018030513176144236,29.63,2024-01-01,2024
2024-01-15,P004,MAK_SKU_04,Makeup,596,586,569,12,16.16,9.28,64.964,9196.37,5545.67,1338.42,2312.28,0.2514,4,5.27,21.04,0.0161,0.0228,34,0.7607,33.4,7.0,54,722,0.7880886426592798,656.5,-0.15828402366863903,-0.43270189431704886,24.8375,2024-01-01,2024
2024-01-22,P004,MAK_SKU_04,Makeup,632,606,576,25,16.74,10.06,68.888,9643.81,6374.81,1061.85,2207.16,0.2289,1,8.02,24.71,0.0397,0.0435,37,0.7311,18.3,7.69,55,722,0.7977839335180056,629.0,0.18275154004106775,-0.16034985422740522,24.5425,2024-01-01,2024
2024-01-29,P004,MAK_SKU_04,Makeup,886,859,854,16,16.61,9.16,96.574,14185.06,8134.03,1934.03,4117.0,0.2902,4,5.12,31.11,0.0297,0.0192,62,0.826,29.0,6.57,56,722,1.182825484764543,683.25,0.2633136094674555,0.34065934065934056,26.195,2024-01-01,2024
2024-02-05,P004,MAK_SKU_04,Makeup,613,591,541,3,14.86,10.25,66.817,8040.44,6294.46,907.66,838.33,0.1043,4,2.33,19.6,0.0352,0.0059,39,0.5893,39.4,7.26,57,722,0.7493074792243767,635.0,-0.2506925207756233,-0.2629427792915532,24.115000000000002,2024-02-01,2024
2024-02-12,P004,MAK_SKU_04,Makeup,674,674,574,7,15.08,9.25,73.466,8658.72,6252.36,994.12,1412.24,0.1631,5,5.0,23.56,0.0,0.0128,18,0.6854,18.5,7.53,58,722,0.7950138504155124,636.25,0.09961685823754785,0.008787346221441172,24.745,2024-02-01,2024
2024-02-19,P004,MAK_SKU_04,Makeup,777,759,729,20,15.22,10.13,84.693,11094.87,7884.57,1584.25,1626.05,0.1466,6,1.57,24.26,0.0224,0.0279,53,0.636,39.6,7.34,59,722,1.0096952908587258,674.5,-0.031872509960159334,0.265625,24.6325,2024-02-01,2024
2024-02-26,P004,MAK_SKU_04,Makeup,670,662,601,9,14.61,9.36,73.03,8777.66,6285.58,1526.22,965.86,0.11,10,5.08,23.49,0.0109,0.0153,14,0.7715,30.6,5.2,60,722,0.832409972299169,611.25,0.1491395793499044,-0.2962529274004684,22.7275,2024-02-01,2024
2024-03-04,P004,MAK_SKU_04,Makeup,728,713,706,7,15.46,9.63,79.352,10912.78,7024.76,1554.26,2333.75,0.2139,5,0.17,21.78,0.0204,0.0099,23,0.7435,19.4,4.8,61,722,0.9778393351800554,652.5,0.07951070336391441,0.30499075785582264,23.2725,2024-03-01,2024
2024-03-11,P004,MAK_SKU_04,Makeup,695,671,598,7,15.39,9.19,75.755,9201.17,6399.11,1551.07,1251.0,0.136,7,4.11,23.57,0.0343,0.0124,36,0.6797,53.3,4.81,62,722,0.8282548476454293,658.5,-0.13583815028901736,0.04181184668989557,23.275000000000002,2024-03-01,2024
2024-03-18,P004,MAK_SKU_04,Makeup,610,589,577,14,16.02,9.71,66.49,9242.31,5933.48,1502.68,1806.15,0.1954,7,4.23,20.77,0.0332,0.0244,44,0.7347,45.6,8.16,63,722,0.7991689750692521,620.5,-0.09843749999999996,-0.20850480109739367,22.4025,2024-03-01,2024
2024-03-25,P004,MAK_SKU_04,Makeup,864,856,775,6,14.73,9.81,94.176,11417.0,8493.51,1138.9,1784.59,0.1563,7,5.38,30.61,0.0091,0.0088,29,0.6896,17.1,8.13,64,722,1.0734072022160666,664.0,0.050135501355013545,0.2895174708818635,24.1825,2024-03-01,2024
2024-04-01,P004,MAK_SKU_04,Makeup,898,880,837,15,14.87,9.85,97.882,12447.46,8861.59,1561.44,2024.42,0.1626,7,4.83,31.21,0.0197,0.0183,17,0.7739,10.0,8.79,65,722,1.1592797783933517,696.75,0.3766447368421053,0.18555240793201122,26.54,2024-04-01,2024
2024-04-08,P004,MAK_SKU_04,Makeup,666,649,581,13,16.12,9.59,72.594,9364.0,6400.93,1018.49,1944.58,0.2077,2,2.42,21.36,0.0241,0.0225,26,0.6663,53.1,6.61,66,722,0.8047091412742382,692.5,0.09210526315789469,-0.02842809364548493,25.987499999999997,2024-04-01,2024
2024-04-15,P004,MAK_SKU_04,Makeup,689,670,664,8,15.46,9.26,75.101,10266.66,6393.13,1103.67,2769.86,0.2698,2,4.29,23.51,0.0275,0.0129,29,0.721,32.7,6.54,67,722,0.9196675900277008,714.25,-0.07520891364902504,0.15077989601386488,26.6725,2024-04-01,2024
2024-04-22,P004,MAK_SKU_04,Makeup,885,860,839,30,15.11,10.39,96.465,12678.15,9213.35,1289.51,2175.28,0.1716,8,7.86,34.38,0.0274,0.0368,17,0.6562,35.0,6.72,68,722,1.1620498614958448,730.25,0.38220757825370666,0.08258064516129027,27.615000000000002,2024-04-01,2024
2024-04-29,P004,MAK_SKU_04,Makeup,553,547,532,15,15.94,9.46,60.277,8478.88,5243.6,1399.24,1836.05,0.2165,7,2.97,18.05,0.0101,0.029,30,0.6571,30.1,7.38,69,722,0.7368421052631579,654.0,-0.26008344923504867,-0.3643966547192353,24.325,2024-04-01,2024
2024-05-06,P004,MAK_SKU_04,Makeup,833,812,774,20,14.62,9.27,90.797,11315.81,7741.63,1203.36,2370.83,0.2095,13,2.52,26.8,0.0244,0.026,47,0.7066,39.5,7.46,70,722,1.07202216066482,702.25,0.1926040061633283,0.3321858864027538,25.685000000000002,2024-05-01,2024
2024-05-13,P004,MAK_SKU_04,Makeup,938,902,851,28,14.82,9.69,102.242,12610.65,9112.44,1626.14,1872.07,0.1485,9,4.47,32.2,0.0381,0.0338,60,0.7488,28.7,8.76,71,722,1.1786703601108033,749.0,0.2739520958083832,0.28162650602409633,27.8575,2024-05-01,2024
2024-05-20,P004,MAK_SKU_04,Makeup,751,734,679,13,15.18,10.07,81.859,10308.56,7582.38,1165.72,1560.46,0.1514,7,7.68,28.98,0.0216,0.0194,21,0.6788,26.9,7.01,72,722,0.9404432132963989,709.0,-0.1415929203539823,-0.19070321811680568,26.5075,2024-05-01,2024
2024-05-27,P004,MAK_SKU_04,Makeup,761,735,709,11,14.81,9.56,82.949,10501.2,7291.47,1456.37,1753.36,0.167,8,6.48,28.06,0.033,0.0167,18,0.6568,47.6,7.17,73,722,0.981994459833795,753.25,0.009971509971509862,0.3327067669172932,29.01,2024-05-01,2024
2024-06-03,P004,MAK_SKU_04,Makeup,831,815,701,24,15.36,10.33,90.579,10770.01,8604.51,1697.54,467.97,0.0435,1,3.45,27.56,0.0191,0.0355,43,0.7659,18.2,7.97,74,722,0.9709141274238227,735.0,0.007183908045977017,-0.09431524547803616,29.200000000000003,2024-06-01,2024
2024-06-10,P004,MAK_SKU_04,Makeup,759,721,642,13,14.71,9.18,82.731,9446.21,6984.23,1302.38,1159.6,0.1228,5,2.79,24.63,0.0494,0.0213,35,0.7076,27.0,7.86,75,722,0.889196675900277,682.75,-0.015337423312883458,-0.24559341950646296,27.307499999999997,2024-06-01,2024
2024-06-17,P004,MAK_SKU_04,Makeup,873,860,763,13,16.32,9.82,95.157,12452.22,8594.65,1689.15,2168.43,0.1741,9,4.75,30.26,0.0141,0.0173,49,0.6115,38.7,9.19,76,722,1.056786703601108,703.75,-0.015483870967741953,0.12371134020618557,27.6275,2024-06-01,2024
2024-06-24,P004,MAK_SKU_04,Makeup,848,814,739,1,16.41,9.34,92.432,12128.67,7941.94,1341.57,2845.16,0.2346,6,2.12,26.94,0.04,0.0025,17,0.6399,39.5,6.24,77,722,1.0235457063711912,711.25,0.07725947521865884,0.042313117066290484,27.3475,2024-06-01,2024
2024-07-01,P004,MAK_SKU_04,Makeup,667,652,645,14,16.42,9.18,72.703,10592.38,6140.25,1517.8,2934.33,0.277,3,6.83,24.92,0.0212,0.0219,23,0.7026,9.5,7.62,78,722,0.8933518005540166,697.25,-0.10788381742738584,-0.07988587731811703,26.6875,2024-07-01,2024
2024-07-08,P004,MAK_SKU_04,Makeup,739,727,621,16,14.98,9.81,80.551,9300.32,7266.2,1444.96,589.16,0.0633,11,5.71,26.49,0.0158,0.0271,35,0.7343,29.6,7.77,79,722,0.8601108033240997,692.0,-0.16081081081081083,-0.032710280373831724,27.1525,2024-07-01,2024
2024-07-15,P004,MAK_SKU_04,Makeup,833,819,798,12,15.24,9.41,90.797,12164.28,7860.59,1896.1,2407.59,0.1979,5,6.81,31.09,0.0167,0.0158,57,0.6825,21.3,7.2,80,722,1.105263157894737,700.75,0.15317919075144504,0.04587155963302747,27.36,2024-07-01,2024
2024-07-22,P004,MAK_SKU_04,Makeup,900,875,786,15,16.09,9.98,98.1,12647.51,9001.06,1345.46,2300.99,0.1819,8,5.11,31.59,0.0268,0.0202,50,0.6511,43.4,5.51,81,722,1.0886426592797784,712.5,0.2948929159802307,0.06359945872801087,28.5225,2024-07-01,2024
2024-07-29,P004,MAK_SKU_04,Makeup,778,759,712,26,14.93,10.16,84.802,10631.41,7923.72,1118.41,1589.28,0.1495,9,1.5,24.24,0.0235,0.0367,42,0.645,44.7,6.49,82,722,0.9861495844875346,729.25,0.13738019169329063,0.10387596899224816,28.3525,2024-07-01,2024
2024-08-05,P004,MAK_SKU_04,Makeup,855,851,843,15,15.65,9.97,93.195,13191.66,8540.46,2002.29,2648.91,0.2008,9,5.88,30.85,0.004,0.0181,61,0.527,31.0,8.34,83,722,1.167590027700831,784.75,0.5611111111111111,0.35748792270531404,29.442500000000003,2024-08-01,2024
2024-08-12,P004,MAK_SKU_04,Makeup,632,629,598,9,15.39,10.28,68.888,9203.49,6508.13,978.94,1716.43,0.1865,5,3.32,20.87,0.0039,0.0165,39,0.8429,28.5,8.02,84,722,0.8282548476454293,734.75,-0.009933774834437137,-0.2506265664160401,26.8875,2024-08-01,2024
2024-08-19,P004,MAK_SKU_04,Makeup,772,772,709,10,16.56,10.12,84.148,11738.34,7827.06,1247.44,2663.83,0.2269,9,5.21,27.19,0.0,0.0143,17,0.6643,31.7,7.52,85,722,0.981994459833795,715.5,0.1996615905245347,-0.09796437659033075,25.7875,2024-08-01,2024
2024-08-26,P004,MAK_SKU_04,Makeup,899,899,803,33,16.28,10.1,97.991,13073.83,9098.08,2043.87,1931.89,0.1478,5,8.48,35.79,0.0,0.0414,29,0.7208,27.5,6.68,86,722,1.1121883656509695,738.25,0.1604046242774566,0.127808988764045,28.675,2024-08-01,2024
2024-09-02,P004,MAK_SKU_04,Makeup,875,840,827,9,15.08,9.65,95.375,12473.39,8461.15,1715.38,2296.85,0.1841,13,5.41,31.04,0.0397,0.0111,27,0.796,39.9,7.2,87,722,1.1454293628808865,734.25,0.1615168539325842,-0.018979833926453193,28.722499999999997,2024-09-01,2024
2024-09-09,P004,MAK_SKU_04,Makeup,797,797,728,3,15.84,9.79,86.873,11529.59,7820.63,1197.36,2511.6,0.2178,6,3.1,26.13,0.0,0.0051,17,0.5855,35.2,8.7,88,722,1.0083102493074791,766.75,-0.04960835509138384,0.21739130434782616,30.0375,2024-09-01,2024
2024-09-16,P004,MAK_SKU_04,Makeup,734,724,647,9,15.14,9.95,80.006,9792.97,7317.35,1588.31,887.31,0.0906,10,7.53,28.16,0.0128,0.0153,14,0.7158,44.7,7.67,89,722,0.8961218836565097,751.25,0.23709369024856586,-0.08744710860366711,30.28,2024-09-01,2024
2024-09-23,P004,MAK_SKU_04,Makeup,880,824,748,22,14.97,10.14,95.92,11199.53,8940.77,1689.53,569.23,0.0508,11,4.27,30.0,0.0626,0.0304,33,0.6303,18.1,6.31,90,722,1.03601108033241,737.5,0.05203938115330531,-0.06849315068493156,28.8325,2024-09-01,2024
2024-09-30,P004,MAK_SKU_04,Makeup,792,792,717,12,16.32,9.47,86.328,11704.83,7519.97,1285.6,2899.25,0.2477,10,7.49,30.34,0.0,0.0171,24,0.6986,4.4,5.9,91,722,0.9930747922437673,710.0,0.25130890052356025,-0.1330108827085853,28.6575,2024-09-01,2024
2024-10-07,P004,MAK_SKU_04,Makeup,781,767,717,24,14.54,9.83,85.129,10422.72,7691.47,1646.95,1084.3,0.104,2,3.4,25.86,0.017,0.034,34,0.722,16.3,6.95,92,722,0.9930747922437673,707.25,0.20707070707070696,-0.015109890109890056,28.59,2024-10-01,2024
2024-10-14,P004,MAK_SKU_04,Makeup,883,867,833,26,16.45,10.06,96.247,13703.34,8903.25,2031.41,2768.67,0.202,8,2.75,28.63,0.0173,0.032,38,0.6652,34.1,9.51,93,722,1.1537396121883656,753.75,0.2954898911353032,0.2874806800618237,28.7075,2024-10-01,2024
2024-10-21,P004,MAK_SKU_04,Makeup,729,715,614,22,14.64,10.36,79.461,8991.81,7564.86,1292.02,134.93,0.015,9,4.15,24.76,0.0189,0.0362,32,0.7936,58.8,7.59,94,722,0.850415512465374,720.25,-0.09838472834067546,-0.17914438502673802,27.3975,2024-10-01,2024
2024-10-28,P004,MAK_SKU_04,Makeup,634,620,531,12,14.86,9.16,69.106,7888.63,5819.86,1067.11,1001.66,0.127,10,7.79,24.57,0.0208,0.0242,29,0.6868,17.0,9.15,95,722,0.7354570637119113,673.75,-0.3013157894736842,-0.2594142259414226,25.955,2024-10-01,2024
2024-11-04,P004,MAK_SKU_04,Makeup,834,814,740,8,14.74,10.0,90.906,10908.26,8358.06,1243.79,1306.41,0.1198,10,1.93,26.33,0.0229,0.0119,26,0.6783,52.3,8.24,96,722,1.0249307479224377,679.5,-0.17318435754189943,0.03207810320781035,26.072499999999998,2024-11-01,2024
2024-11-11,P004,MAK_SKU_04,Makeup,654,635,627,20,14.91,9.26,71.286,9347.46,6072.76,1003.04,2271.66,0.243,8,6.16,23.83,0.0279,0.0326,37,0.7024,46.7,7.25,97,722,0.868421052631579,628.0,-0.08467153284671536,-0.24729891956782712,24.8725,2024-11-01,2024
2024-11-18,P004,MAK_SKU_04,Makeup,854,830,817,22,15.03,9.21,93.086,12281.85,7887.32,1559.09,2835.44,0.2309,9,6.31,31.3,0.028,0.0275,22,0.7493,26.0,8.14,98,722,1.131578947368421,678.75,0.13001383125864452,0.33061889250814325,26.5075,2024-11-01,2024
2024-11-25,P004,MAK_SKU_04,Makeup,864,864,747,22,15.84,9.88,94.176,11830.57,8553.9,1687.13,1589.55,0.1344,3,2.44,27.72,0.0,0.0298,48,0.5757,32.1,6.75,99,722,1.0346260387811634,732.75,-0.10538922155688624,0.4067796610169492,27.295,2024-11-01,2024
2024-12-02,P004,MAK_SKU_04,Makeup,627,616,558,16,14.74,9.77,68.343,8226.31,6142.29,1334.83,749.18,0.0911,10,5.39,22.22,0.0168,0.0287,44,0.7968,13.0,8.47,100,722,0.7728531855955678,687.25,-0.2667542706964521,-0.245945945945946,26.2675,2024-12-01,2024
2024-12-09,P004,MAK_SKU_04,Makeup,850,824,724,22,15.2,9.33,92.65,11003.6,7948.57,1253.51,1801.53,0.1637,4,3.86,28.58,0.0301,0.0314,33,0.6482,44.7,6.11,101,722,1.002770083102493,711.5,0.004160887656033285,0.15470494417862835,27.455,2024-12-01,2024
2024-12-16,P004,MAK_SKU_04,Makeup,696,662,565,17,14.51,10.31,75.864,8197.12,7191.2,970.84,35.08,0.0043,7,4.82,24.18,0.0483,0.0316,39,0.707,55.5,6.99,102,722,0.7825484764542936,648.5,-0.43668993020937186,-0.30844553243574047,25.674999999999997,2024-12-01,2024
2024-12-23,P004,MAK_SKU_04,Makeup,868,842,774,26,15.6,9.99,94.612,12073.9,8690.34,1829.57,1553.99,0.1287,7,6.0,31.45,0.0299,0.0341,44,0.7461,39.1,6.0,103,722,1.07202216066482,655.25,0.1282798833819243,0.03614457831325302,26.607499999999998,2024-12-01,2024
2024-12-30,P004,MAK_SKU_04,Makeup,784,782,750,17,14.72,10.15,85.456,11042.49,7978.39,1721.54,1342.57,0.1216,12,7.43,29.96,0.0015,0.0236,22,0.8209,54.2,7.77,104,722,1.0387811634349031,703.25,0.17739403453689162,0.34408602150537626,28.5425,2024-12-01,2024
2023-01-02,P005,SKI_SKU_05,Skincare,2013,1974,1840,25,16.2,9.47,881.694,29812.48,19238.94,3112.7,7460.84,0.2503,11,3.77,67.47,0.0189,0.0137,37,0.6883,25.2,6.6,0,1658,1.1097708082026538,1840.0,,,67.47,2023-01-01,2023
2023-01-09,P005,SKI_SKU_05,Skincare,1792,1785,1593,34,16.24,9.92,784.896,25862.56,17934.34,3482.35,4445.86,0.1719,12,4.84,62.3,0.0036,0.0217,115,0.5592,50.9,6.56,1,1658,0.9607961399276237,1716.5,,,64.88499999999999,2023-01-01,2023
2023-01-16,P005,SKI_SKU_05,Skincare,1560,1546,1458,40,15.87,9.21,683.28,23131.48,14509.37,2229.08,6393.03,0.2764,5,5.27,55.07,0.0087,0.0278,40,0.7062,54.7,6.41,2,1658,0.879372738238842,1630.3333333333333,,,61.61333333333334,2023-01-01,2023
2023-01-23,P005,SKI_SKU_05,Skincare,1544,1524,1484,21,17.15,8.95,676.272,25450.46,13954.57,3369.28,8126.61,0.3193,10,0.97,47.31,0.0124,0.0144,65,0.7672,51.8,6.85,3,1658,0.8950542822677925,1593.75,,,58.0375,2023-01-01,2023
2023-01-30,P005,SKI_SKU_05,Skincare,1730,1653,1493,53,16.3,9.76,757.74,24337.66,17037.9,1889.42,5410.34,0.2223,4,2.84,56.23,0.0442,0.0355,90,0.7219,16.3,7.88,4,1658,0.9004825090470446,1507.0,,-0.18858695652173918,55.2275,2023-01-01,2023
