Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Production_Line,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition_Rate,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount
2024-05-06,122,P004,SKI_SKU_04,Skincare,West,Wholesale,LineC,None,1122,1094,1031,24,49.48,2.07,428.6,2365.4,2854.27,1294.49,1075.28,51013.88,43424.44,0.8512,3,5.54,45.42,0.0246,0.0236,2626,0,33,0.6019,44.6,5.34,False,0.0
2024-05-13,123,P004,SKI_SKU_04,Skincare,North,Retail,LineA,HolidayPush,965,960,774,21,48.22,2.0,416.88,1971.69,2111.07,996.97,797.04,37322.28,31445.51,0.8425,1,3.45,36.03,0.0052,0.0283,3264,0,64,0.6722,43.5,6.99,False,0.0
2024-05-20,124,P004,SKI_SKU_04,Skincare,East,Retail,LineB,None,1121,1121,978,9,47.14,2.21,588.52,2536.26,3839.18,3171.67,976.97,46102.92,35578.84,0.7717,2,3.86,42.49,0.0,0.0102,4005,0,86,0.7893,34.9,6.62,False,0.0
2024-05-27,125,P004,SKI_SKU_04,Skincare,North,E-commerce,LineB,HolidayPush,1398,1398,1405,30,47.3,2.24,631.9,3194.71,3388.85,4698.7,305.25,66456.5,54868.99,0.8256,7,3.73,52.73,0.0,0.0214,3144,4,93,0.7472,11.6,5.95,False,0.0
2024-06-03,126,P004,SKI_SKU_04,Skincare,South,Retail,LineA,None,1252,1236,1000,0,46.35,2.16,515.82,2755.9,3795.04,3431.67,379.02,46350.0,35988.37,0.7764,9,6.31,52.32,0.0124,0.0,3238,0,51,0.8234,31.4,6.86,False,0.0
2024-06-10,127,P004,SKI_SKU_04,Skincare,South,Retail,LineB,None,1340,1291,1007,25,50.63,2.06,301.5,2790.55,3467.68,2480.52,806.11,50984.41,41439.55,0.8128,6,6.44,56.3,0.0362,0.0252,3743,0,83,0.7461,35.5,7.54,False,0.0
2024-06-17,128,P004,SKI_SKU_04,Skincare,North,Retail,LineB,None,1425,1376,1227,6,41.3,2.23,477.38,3225.49,476.7,1218.11,273.23,50675.1,45481.57,0.8975,11,2.96,52.24,0.034,0.0051,3571,0,100,0.6624,22.8,5.85,True,0.11
2024-06-24,129,P004,SKI_SKU_04,Skincare,Central,E-commerce,LineC,None,1333,1319,1454,42,50.28,2.06,549.2,2800.9,2663.16,5493.11,349.96,73107.12,61799.99,0.8453,4,3.46,49.77,0.01,0.0293,2364,72,95,0.7257,16.4,7.25,False,0.0
2024-07-01,130,P004,SKI_SKU_04,Skincare,North,Wholesale,LineB,SummerSale,918,913,878,13,45.19,2.04,400.25,1912.74,1573.9,2349.36,667.04,39676.82,33173.78,0.8361,5,6.66,38.93,0.0054,0.0159,2880,0,51,0.6847,12.4,7.73,False,0.0
2024-07-08,131,P004,SKI_SKU_04,Skincare,East,Retail,LineC,HolidayPush,1264,1253,1183,41,45.36,2.07,274.29,2643.91,1185.24,2067.12,957.13,53660.88,46807.48,0.8723,3,4.9,49.89,0.0085,0.0352,2306,0,49,0.7803,44.0,7.69,False,0.0
2024-07-15,132,P004,SKI_SKU_04,Skincare,West,E-commerce,LineB,None,1230,1204,1055,7,47.6,2.13,290.28,2648.93,768.82,2761.66,1109.79,50218.0,42928.8,0.8548,4,5.95,50.64,0.0208,0.0069,2248,0,71,0.7347,45.1,8.21,False,0.0
2024-07-22,133,P004,SKI_SKU_04,Skincare,West,E-commerce,LineC,SummerSale,1103,1096,1329,31,39.09,1.96,425.76,2204.46,2950.35,3902.91,529.81,51950.61,42363.08,0.8154,12,5.84,45.2,0.0062,0.024,1977,123,89,0.6433,30.0,6.17,True,0.15
2024-07-29,134,P004,SKI_SKU_04,Skincare,North,Retail,LineC,SummerSale,1233,1214,1074,18,46.68,1.97,472.24,2476.23,2998.18,3563.12,522.34,50134.32,40574.45,0.8093,9,3.97,46.93,0.0146,0.0173,2763,0,36,0.615,25.9,7.95,False,0.0
2024-08-05,135,P004,SKI_SKU_04,Skincare,West,Retail,LineA,None,1347,1347,1232,0,39.03,2.01,569.78,2764.45,3474.85,3079.13,908.79,48084.96,37857.74,0.7873,10,4.1,51.52,0.0,0.0,3506,0,39,0.6892,37.7,8.31,True,0.14
2024-08-12,136,P004,SKI_SKU_04,Skincare,South,Retail,LineA,HolidayPush,1288,1265,1063,18,47.58,1.96,454.66,2569.95,623.16,3162.36,882.01,50577.54,43340.06,0.8569,4,7.71,57.17,0.0176,0.0173,4276,0,34,0.6545,49.3,5.12,False,0.0
2024-08-19,137,P004,SKI_SKU_04,Skincare,North,Retail,LineB,None,1125,1118,1073,18,46.3,2.17,379.12,2479.16,3973.31,3264.72,1029.89,49679.9,38932.82,0.7837,2,8.81,52.5,0.0062,0.0173,3029,0,94,0.7463,8.5,7.71,False,0.0
2024-08-26,138,P004,SKI_SKU_04,Skincare,Central,E-commerce,LineB,None,1137,1103,1161,22,46.7,2.1,568.5,2444.55,2167.6,3273.62,800.23,54218.7,45532.7,0.8398,9,7.29,49.55,0.0297,0.0196,2221,33,55,0.6131,10.0,6.74,False,0.0
2024-09-02,139,P004,SKI_SKU_04,Skincare,West,E-commerce,LineC,None,1214,1199,1301,16,48.34,2.05,660.42,2554.74,1949.54,3878.25,299.36,62890.34,54208.45,0.862,8,6.51,51.16,0.0119,0.0125,4606,53,63,0.7884,22.8,6.16,False,0.0
2024-09-09,140,P004,SKI_SKU_04,Skincare,South,E-commerce,LineC,None,976,955,1013,0,49.39,2.17,410.9,2159.01,2287.1,2269.47,723.5,50032.07,42592.99,0.8513,5,4.97,38.62,0.0206,0.0,3275,31,57,0.7627,50.5,7.0,False,0.0
2024-09-16,141,P004,SKI_SKU_04,Skincare,Central,E-commerce,LineB,None,1132,1115,1340,24,34.46,2.06,453.93,2377.31,4857.61,1939.08,920.39,46176.4,36082.01,0.7814,6,11.1,59.13,0.0146,0.0184,4474,111,97,0.7515,54.0,6.75,True,0.27
2024-09-23,142,P004,SKI_SKU_04,Skincare,East,E-commerce,LineB,None,965,934,938,26,46.73,2.12,394.69,2085.27,657.66,1942.87,945.87,43832.74,38201.07,0.8715,5,4.71,37.8,0.0316,0.0279,2230,1,73,0.6344,80.9,6.93,False,0.0
2024-09-30,143,P004,SKI_SKU_04,Skincare,East,E-commerce,LineA,None,1123,1081,995,2,48.71,1.99,303.21,2265.09,3662.58,2568.97,400.62,48466.45,39569.19,0.8164,5,6.54,47.39,0.0369,0.0023,3598,0,66,0.6214,5.8,6.84,False,0.0
2024-10-07,144,P004,SKI_SKU_04,Skincare,Central,E-commerce,LineC,None,1176,1159,1233,23,49.28,2.13,475.1,2552.39,1576.3,3513.09,1104.49,60762.24,52015.97,0.8561,7,6.65,49.86,0.0143,0.0188,3367,29,85,0.6489,41.8,7.18,False,0.0
2024-10-14,145,P004,SKI_SKU_04,Skincare,North,E-commerce,LineC,None,1378,1369,1372,17,49.26,2.04,380.33,2849.15,1890.58,3517.18,1140.67,67584.72,58187.14,0.861,14,8.21,62.57,0.0064,0.0124,2479,1,69,0.6551,27.2,4.95,False,0.0
2024-10-21,146,P004,SKI_SKU_04,Skincare,South,Retail,LineC,None,1385,1341,1256,22,49.67,2.07,578.93,2924.84,1990.25,2888.1,324.71,62385.52,54257.62,0.8697,1,5.26,55.45,0.0316,0.0178,3660,0,65,0.6273,23.7,6.12,False,0.0
2024-10-28,147,P004,SKI_SKU_04,Skincare,East,E-commerce,LineA,None,1380,1348,1259,5,50.17,1.98,614.1,2793.81,3899.31,3794.5,924.04,63164.03,51752.37,0.8193,3,5.3,55.34,0.0228,0.0042,3555,0,62,0.7214,36.2,6.14,False,0.0
2024-11-04,148,P004,SKI_SKU_04,Skincare,Central,Retail,LineB,None,1199,1189,1017,20,48.01,1.97,406.46,2402.68,2463.16,1832.99,238.01,48826.17,41889.33,0.8579,8,6.39,50.28,0.0081,0.0206,3623,0,77,0.7536,18.1,8.25,False,0.0
2024-11-11,149,P004,SKI_SKU_04,Skincare,East,Wholesale,LineB,None,1797,1709,1682,0,48.81,1.99,916.47,3667.68,2309.44,5285.22,459.18,82098.42,70376.9,0.8572,12,9.49,86.61,0.0485,0.0005,3167,0,59,0.6796,56.0,7.51,False,0.0
2024-11-18,150,P004,SKI_SKU_04,Skincare,Central,Retail,LineC,SummerSale,1509,1446,1295,20,45.25,2.21,665.47,3401.44,2051.91,4345.82,695.5,58598.75,48104.08,0.8209,5,1.25,52.05,0.0416,0.0161,4625,0,62,0.776,24.3,7.4,False,0.0
2024-11-25,151,P004,SKI_SKU_04,Skincare,Central,E-commerce,LineA,HolidayPush,1443,1395,1485,25,39.21,2.03,784.99,3007.79,5733.57,3444.69,415.44,58226.85,45625.36,0.7836,7,7.28,62.86,0.0326,0.017,1772,42,51,0.7643,23.6,8.51,True,0.16
2024-12-02,152,P004,SKI_SKU_04,Skincare,South,E-commerce,LineB,None,1786,1776,2345,62,32.15,2.01,403.64,3630.22,4608.96,5635.99,619.66,75391.75,60896.92,0.8077,10,6.39,74.89,0.0055,0.0268,2147,273,133,0.6272,55.8,7.26,True,0.35
2024-12-09,153,P004,SKI_SKU_04,Skincare,West,Retail,LineB,None,1675,1635,1477,26,50.26,2.23,579.55,3793.2,1734.63,5229.01,449.58,74234.02,63027.59,0.849,6,7.81,74.67,0.0233,0.0178,1632,0,50,0.765,5.2,6.8,False,0.0
2024-12-16,154,P004,SKI_SKU_04,Skincare,South,E-commerce,LineC,None,1403,1378,1310,22,49.68,2.24,468.6,3189.58,2499.78,5118.21,881.8,65080.8,53391.43,0.8204,1,9.9,68.97,0.0173,0.0175,3479,0,85,0.747,10.0,6.29,False,0.0
2024-12-23,155,P004,SKI_SKU_04,Skincare,Central,E-commerce,LineB,None,1394,1351,1402,17,45.19,1.98,330.38,2793.16,2029.33,4285.45,352.88,63356.38,53895.56,0.8507,5,12.12,76.94,0.0304,0.0127,2981,24,91,0.7186,43.4,6.69,False,0.0
2024-12-30,156,P004,SKI_SKU_04,Skincare,East,Retail,LineB,HolidayPush,1392,1392,1308,0,46.81,1.97,694.61,2811.7,315.18,3740.57,743.71,61227.48,53616.32,0.8757,4,8.51,64.06,0.0,0.0,3029,0,47,0.6874,14.5,7.94,False,0.0
2022-01-03,0,P005,MAK_SKU_05,Makeup,North,E-commerce,LineC,HolidayPush,974,945,998,18,56.87,13.82,243.5,13485.03,2067.95,1391.72,971.73,56756.26,38839.83,0.6843,7,7.06,42.03,0.0297,0.0182,3525,26,67,0.7231,6.6,7.26,False,0.0
2022-01-10,1,P005,MAK_SKU_05,Makeup,Central,E-commerce,LineC,None,938,913,826,8,55.87,13.15,287.03,12363.4,463.42,3594.81,728.08,46148.62,28998.91,0.6284,3,6.92,40.23,0.0257,0.0099,1747,0,34,0.734,36.3,6.06,False,0.0
2022-01-17,2,P005,MAK_SKU_05,Makeup,North,E-commerce,LineA,None,963,934,944,15,56.27,13.7,321.64,13225.26,2473.53,3579.24,826.22,53118.88,33014.63,0.6215,12,7.24,41.88,0.03,0.0159,3181,3,47,0.7082,42.9,7.1,False,0.0
2022-01-24,3,P005,MAK_SKU_05,Makeup,West,Retail,LineB,None,1076,1054,828,9,53.35,14.12,329.26,15226.05,2738.33,2023.46,710.93,44173.8,23475.03,0.5314,2,8.23,48.88,0.0199,0.0118,2497,0,33,0.6806,1.7,7.47,False,0.0
2022-01-31,4,P005,MAK_SKU_05,Makeup,East,E-commerce,LineC,None,867,867,839,10,57.5,14.18,200.28,12314.09,1752.3,1405.67,874.4,48242.5,31896.04,0.6612,11,3.93,32.96,0.0,0.0131,3723,0,60,0.6832,58.5,6.02,False,0.0
2022-02-07,5,P005,MAK_SKU_05,Makeup,North,Retail,LineB,None,1280,1256,1131,19,59.02,13.64,276.48,17486.85,2467.81,2716.32,805.03,66751.62,43275.61,0.6483,11,5.19,51.1,0.018,0.0175,3452,0,55,0.6022,9.5,6.18,False,0.0
2022-02-14,6,P005,MAK_SKU_05,Makeup,North,E-commerce,LineB,None,1147,1139,1249,23,57.8,14.16,309.69,16272.49,868.96,1869.57,296.51,72192.2,52884.67,0.7326,3,4.74,44.98,0.0067,0.0186,2569,68,67,0.66,26.6,7.92,False,0.0
2022-02-21,7,P005,MAK_SKU_05,Makeup,Central,E-commerce,LineC,None,1050,1028,1056,33,54.83,14.18,450.45,14934.05,1991.35,2608.55,914.84,57900.48,37451.7,0.6468,8,1.48,36.51,0.0201,0.0317,3940,9,38,0.5982,37.4,7.57,False,0.0
2022-02-28,8,P005,MAK_SKU_05,Makeup,Central,Retail,LineB,NewLaunch,1127,1098,1092,18,54.03,12.74,342.61,14392.24,3467.25,2518.24,1129.53,59000.76,37493.5,0.6355,9,4.66,44.05,0.0254,0.0172,2401,0,77,0.8328,35.5,7.67,False,0.0
2022-03-07,9,P005,MAK_SKU_05,Makeup,South,E-commerce,LineC,None,815,810,795,10,57.54,13.85,249.39,11312.69,3170.34,3049.59,330.29,45744.3,27881.39,0.6095,6,12.57,46.11,0.0054,0.0137,2981,0,44,0.7237,17.5,7.51,False,0.0
2022-03-14,10,P005,MAK_SKU_05,Makeup,Central,E-commerce,LineB,None,851,838,737,17,58.68,13.16,212.75,11220.43,2473.41,3155.43,1121.11,43247.16,25276.78,0.5845,3,7.3,37.1,0.0152,0.0234,2091,0,34,0.7452,33.7,7.9,False,0.0
2022-03-21,11,P005,MAK_SKU_05,Makeup,West,E-commerce,LineA,None,1228,1197,1467,7,48.8,13.66,243.14,16798.79,2100.47,2540.01,1153.97,71589.6,48996.36,0.6844,5,2.3,43.96,0.025,0.005,2889,127,62,0.734,28.0,6.47,True,0.08
2022-03-28,12,P005,MAK_SKU_05,Makeup,East,E-commerce,LineC,None,824,802,844,28,53.36,13.29,314.77,10982.44,839.84,2485.06,313.43,45035.84,30415.07,0.6754,10,3.76,31.12,0.0265,0.0341,3374,22,75,0.7053,30.0,7.39,False,0.0
2022-04-04,13,P005,MAK_SKU_05,Makeup,South,E-commerce,LineB,None,1248,1199,1520,4,41.36,13.69,351.94,17120.31,3183.75,3020.25,905.38,62867.2,38637.51,0.6146,11,4.96,49.38,0.0388,0.0031,2676,171,82,0.6282,35.7,6.71,True,0.23
2022-04-11,14,P005,MAK_SKU_05,Makeup,East,Retail,LineB,NewLaunch,1200,1194,1113,25,55.59,13.95,447.6,16784.76,1372.26,3023.76,240.73,61871.67,40450.16,0.6538,3,3.49,44.87,0.0048,0.0233,5396,0,65,0.6447,40.2,7.22,False,0.0
2022-04-18,15,P005,MAK_SKU_05,Makeup,North,E-commerce,LineC,None,1260,1227,1075,27,57.48,14.13,410.76,17844.88,1047.12,3665.11,816.64,61791.0,38417.25,0.6217,4,7.75,56.03,0.026,0.0253,5839,0,78,0.7821,-10.5,6.92,False,0.0
2022-04-25,16,P005,MAK_SKU_05,Makeup,North,Retail,LineA,None,1003,993,980,22,59.03,13.48,258.77,13546.32,2149.48,2723.22,209.02,57849.4,39221.36,0.678,8,6.63,42.48,0.0091,0.0226,3354,0,61,0.6661,23.0,7.78,False,0.0
2022-05-02,17,P005,MAK_SKU_05,Makeup,West,Retail,LineB,None,1220,1218,995,12,58.52,12.95,364.78,15835.48,2931.07,1337.85,298.56,58227.4,37824.44,0.6496,1,9.43,58.64,0.0015,0.0129,2285,0,81,0.8436,54.0,8.52,False,0.0
2022-05-09,18,P005,MAK_SKU_05,Makeup,South,Retail,LineC,None,1064,1051,985,13,54.34,14.16,251.1,15091.35,1090.21,3380.26,1100.02,53524.9,32863.06,0.614,1,7.5,46.8,0.0119,0.0137,2344,0,51,0.6706,-0.4,4.73,False,0.0
2022-05-16,19,P005,MAK_SKU_05,Makeup,East,E-commerce,LineC,None,1319,1296,1388,35,52.89,13.24,371.96,17500.76,3942.28,2942.19,579.34,73411.32,48446.75,0.6599,7,4.55,51.35,0.0172,0.0255,2640,37,112,0.6155,32.8,6.81,False,0.0
2022-05-23,20,P005,MAK_SKU_05,Makeup,East,E-commerce,LineB,HolidayPush,1021,981,1008,25,53.17,12.66,361.43,12962.0,2483.87,2659.15,201.85,53595.36,35288.49,0.6584,1,1.43,35.44,0.0387,0.0249,3861,8,49,0.7218,19.4,8.59,False,0.0
2022-05-30,21,P005,MAK_SKU_05,Makeup,North,Retail,LineA,None,1165,1119,1110,18,58.37,13.5,370.47,15764.55,2346.77,4489.9,863.38,64790.7,41326.1,0.6378,7,6.4,48.87,0.0387,0.0169,2957,0,37,0.6698,44.7,5.57,False,0.0
2022-06-06,22,P005,MAK_SKU_05,Makeup,Central,Retail,LineC,None,760,754,900,24,39.49,13.19,204.44,10044.84,2268.84,2105.86,1111.9,35541.0,20009.56,0.563,9,6.48,31.99,0.0078,0.027,3386,84,66,0.8341,25.3,8.83,True,0.31
2022-06-13,23,P005,MAK_SKU_05,Makeup,North,E-commerce,LineA,None,1281,1253,1341,26,56.82,13.22,587.98,16993.62,928.28,1637.06,608.23,76195.62,56028.43,0.7353,3,6.4,53.73,0.0216,0.0198,3199,38,114,0.6447,37.9,8.75,False,0.0
2022-06-20,24,P005,MAK_SKU_05,Makeup,East,E-commerce,LineC,NewLaunch,839,834,816,24,52.63,12.69,205.56,10667.47,228.87,2937.75,348.39,42946.08,28763.6,0.6698,2,7.29,36.56,0.006,0.0301,1370,0,26,0.6857,28.8,7.75,False,0.0
2022-06-27,25,P005,MAK_SKU_05,Makeup,West,E-commerce,LineC,None,1024,980,891,13,54.42,13.92,452.61,14299.34,2895.06,2523.61,559.59,48488.22,28210.62,0.5818,7,8.52,47.14,0.0423,0.0155,3673,0,71,0.7079,31.0,8.78,False,0.0
2022-07-04,26,P005,MAK_SKU_05,Makeup,Central,Retail,LineA,None,1008,987,803,10,53.98,13.52,263.09,13654.47,937.28,1982.51,312.38,43345.94,26459.3,0.6104,6,7.64,44.61,0.0204,0.0128,3655,0,34,0.6872,30.3,6.45,False,0.0
2022-07-11,27,P005,MAK_SKU_05,Makeup,Central,E-commerce,LineC,None,1032,1018,916,14,54.98,13.45,255.94,13905.99,3900.84,3921.4,887.26,50361.68,27746.19,0.5509,9,4.64,40.31,0.0133,0.0161,2371,0,28,0.7466,36.3,8.22,False,0.0
2022-07-18,28,P005,MAK_SKU_05,Makeup,North,Retail,LineA,HolidayPush,846,838,665,13,53.82,12.67,317.25,10750.55,1233.84,2572.48,1182.39,35790.3,20051.05,0.5602,6,4.63,33.04,0.0084,0.0199,3005,0,37,0.7144,19.3,7.77,False,0.0
2022-07-25,29,P005,MAK_SKU_05,Makeup,East,Retail,LineB,None,1039,1010,929,19,54.53,12.8,491.45,13348.34,1337.02,3859.22,1130.28,50658.37,30983.51,0.6116,8,8.42,47.61,0.0275,0.0211,4236,0,71,0.6976,40.1,5.13,False,0.0
2022-08-01,30,P005,MAK_SKU_05,Makeup,West,E-commerce,LineC,HolidayPush,1116,1067,968,13,53.06,14.12,297.97,15787.72,2528.9,3873.92,344.47,51362.08,28827.07,0.5613,3,6.75,47.51,0.0436,0.0138,3609,0,38,0.7109,8.0,8.4,False,0.0
2022-08-08,31,P005,MAK_SKU_05,Makeup,Central,Retail,LineA,None,1113,1080,970,0,59.11,12.82,461.89,14314.85,2611.0,1920.34,1119.52,57336.7,37370.99,0.6518,6,8.46,51.1,0.0296,0.0,4249,0,45,0.771,16.2,6.44,False,0.0
2022-08-15,32,P005,MAK_SKU_05,Makeup,Central,Retail,LineB,None,926,926,875,15,55.96,13.44,350.03,12480.44,1804.12,1889.59,887.0,48965.0,31903.85,0.6516,13,2.96,33.95,0.0,0.0177,3741,0,54,0.6817,32.0,8.06,False,0.0
2022-08-22,33,P005,MAK_SKU_05,Makeup,Central,Retail,LineC,None,954,954,905,27,57.13,13.96,458.87,13363.73,3309.49,2002.97,408.0,51702.65,32618.46,0.6309,7,3.47,35.64,0.0,0.0302,2393,0,52,0.7298,1.9,6.67,False,0.0
2022-08-29,34,P005,MAK_SKU_05,Makeup,West,Retail,LineA,None,1232,1202,1077,33,54.75,13.37,438.59,16515.7,2029.2,2872.49,457.94,58965.75,37090.42,0.629,8,0.26,41.09,0.0241,0.0308,2105,0,72,0.7474,37.5,7.31,False,0.0
2022-09-05,35,P005,MAK_SKU_05,Makeup,East,E-commerce,LineC,None,941,925,915,12,57.12,13.59,367.93,12824.98,373.02,3192.66,977.5,52264.8,34896.64,0.6677,6,9.5,45.37,0.0166,0.0136,3195,0,70,0.6642,51.0,7.44,False,0.0
2022-09-12,36,P005,MAK_SKU_05,Makeup,Central,Retail,LineB,None,977,977,944,0,56.37,13.96,234.48,13662.37,3452.95,2662.82,976.35,53213.28,32458.79,0.61,5,7.58,43.12,0.0,0.0,2602,0,57,0.6795,-14.8,6.43,False,0.0
2022-09-19,37,P005,MAK_SKU_05,Makeup,South,E-commerce,LineA,None,1067,1061,1161,21,53.56,13.99,281.69,14955.5,2545.79,2289.75,742.23,62183.16,41649.89,0.6698,2,5.76,43.58,0.0051,0.0182,3398,44,101,0.7252,17.2,6.5,False,0.0
2022-09-26,38,P005,MAK_SKU_05,Makeup,East,E-commerce,LineB,None,958,944,929,6,54.72,12.85,374.58,12347.76,2716.04,2586.43,974.7,50834.88,32209.95,0.6336,12,8.08,43.24,0.0137,0.0072,3002,0,78,0.7141,34.3,8.19,False,0.0
2022-10-03,39,P005,MAK_SKU_05,Makeup,West,E-commerce,LineB,None,920,893,906,25,55.44,12.36,256.68,11396.87,773.97,3767.34,565.8,50228.64,33724.66,0.6714,7,4.84,36.23,0.0288,0.0285,2877,6,30,0.7068,44.1,7.46,False,0.0
2022-10-10,40,P005,MAK_SKU_05,Makeup,South,Retail,LineB,None,1240,1231,1092,2,57.18,12.69,390.6,15774.66,2932.7,2186.17,659.86,62440.56,40887.17,0.6548,5,6.8,52.89,0.0069,0.0022,4708,0,55,0.6395,16.5,6.65,False,0.0
2022-10-17,41,P005,MAK_SKU_05,Makeup,Central,E-commerce,LineC,None,1131,1113,1111,16,55.3,13.69,304.24,15513.81,366.01,3715.08,745.93,61438.3,41097.47,0.6689,5,5.53,45.77,0.0158,0.0147,3668,0,99,0.6857,7.8,7.04,False,0.0
2022-10-24,42,P005,MAK_SKU_05,Makeup,South,E-commerce,LineB,None,775,764,1072,4,41.35,13.04,161.97,10122.2,1839.23,1507.92,1054.63,44327.2,29803.22,0.6723,13,7.08,33.47,0.0132,0.0046,2347,138,94,0.6546,8.3,6.3,True,0.23
2022-10-31,43,P005,MAK_SKU_05,Makeup,East,E-commerce,LineA,SummerSale,947,936,1018,0,53.42,12.56,297.36,11924.06,3840.78,4179.98,1171.32,54381.56,33265.42,0.6117,8,3.43,35.32,0.0113,0.0,2724,51,58,0.7557,15.9,6.47,False,0.0
2022-11-07,44,P005,MAK_SKU_05,Makeup,Central,E-commerce,LineB,None,1397,1352,1489,11,56.92,12.7,340.87,17775.99,2286.57,3332.26,1011.12,84753.88,60347.94,0.712,8,3.5,52.24,0.0322,0.008,1957,64,102,0.6714,28.7,6.41,False,0.0
2022-11-14,45,P005,MAK_SKU_05,Makeup,North,E-commerce,LineC,NewLaunch,1357,1331,1423,45,57.02,12.4,397.6,16866.56,2298.41,3226.76,1090.19,81139.46,57657.54,0.7106,2,6.17,56.38,0.0189,0.0321,2352,36,101,0.7359,20.3,7.16,False,0.0
2022-11-21,46,P005,MAK_SKU_05,Makeup,Central,E-commerce,LineA,HolidayPush,1405,1328,1352,0,58.54,13.01,563.41,18335.39,1436.18,5573.01,447.66,79146.08,53353.84,0.6741,7,3.17,51.9,0.0548,0.0,2610,14,95,0.7001,31.6,8.53,False,0.0
2022-11-28,47,P005,MAK_SKU_05,Makeup,South,E-commerce,LineA,None,1236,1194,1122,3,54.27,13.84,440.02,17150.24,3905.57,4348.93,992.82,60890.94,34493.38,0.5665,6,5.13,49.23,0.0337,0.0033,1367,0,80,0.8355,40.9,7.87,False,0.0
2022-12-05,48,P005,MAK_SKU_05,Makeup,South,E-commerce,LineA,None,1197,1141,1129,35,57.6,13.76,327.98,16503.52,2529.43,2308.3,914.67,65030.4,42774.48,0.6578,8,5.8,48.97,0.0461,0.0312,3115,0,72,0.6526,16.7,7.81,False,0.0
2022-12-12,49,P005,MAK_SKU_05,Makeup,North,Wholesale,LineB,None,1284,1271,1677,54,40.06,13.54,245.24,17409.88,1209.36,2526.39,412.66,67180.62,45622.33,0.6791,2,3.17,47.43,0.0095,0.0327,3066,185,93,0.7834,-4.8,7.52,True,0.25
2022-12-19,50,P005,MAK_SKU_05,Makeup,South,Wholesale,LineA,None,1387,1334,1126,13,58.38,12.97,259.37,18015.33,2810.96,3810.82,1049.0,65735.88,40049.77,0.6093,5,7.67,61.45,0.0379,0.0116,3029,0,88,0.7549,27.6,7.52,False,0.0
2022-12-26,51,P005,MAK_SKU_05,Makeup,East,E-commerce,LineC,SummerSale,1101,1092,1163,16,58.0,14.17,437.1,15644.88,1783.66,4741.91,543.2,67454.0,44740.35,0.6633,2,9.85,54.0,0.0078,0.014,3107,35,62,0.6356,40.3,6.24,False,0.0
2023-01-02,52,P005,MAK_SKU_05,Makeup,Central,E-commerce,LineB,HolidayPush,1405,1353,1804,26,39.41,13.8,347.03,19423.7,4203.28,3190.27,457.09,71095.64,43821.3,0.6164,7,4.77,55.16,0.0365,0.0147,901,256,128,0.7009,10.6,6.92,True,0.26
2023-01-09,53,P005,MAK_SKU_05,Makeup,East,Retail,LineA,None,753,753,720,16,54.26,13.06,161.14,9850.29,2023.4,1181.61,216.12,39067.2,25795.78,0.6603,4,7.57,33.21,0.0,0.0235,1877,0,55,0.7259,33.0,7.09,False,0.0
2023-01-16,54,P005,MAK_SKU_05,Makeup,Central,Retail,LineC,None,1190,1181,1086,18,54.15,13.39,422.45,15976.35,1581.8,3935.51,934.23,58806.9,36379.01,0.6186,3,6.31,49.74,0.0074,0.0167,2336,0,73,0.6306,24.6,6.94,False,0.0
2023-01-23,55,P005,MAK_SKU_05,Makeup,Central,Retail,LineC,None,992,972,955,25,55.07,14.14,326.37,14059.52,1497.09,2523.8,527.83,52591.85,33983.61,0.6462,5,4.01,37.81,0.0197,0.0267,4282,0,76,0.6089,29.4,7.87,False,0.0
2023-01-30,56,P005,MAK_SKU_05,Makeup,South,Retail,LineA,None,1281,1248,1109,20,58.19,13.64,308.72,17503.71,829.4,2533.37,302.66,64532.71,43363.57,0.672,6,6.76,54.55,0.0255,0.0187,2915,0,71,0.6375,34.0,7.36,False,0.0
2023-02-06,57,P005,MAK_SKU_05,Makeup,Central,Wholesale,LineB,None,1135,1127,1038,8,55.7,13.52,239.48,15369.15,2562.31,3424.55,505.23,57816.6,35955.36,0.6219,2,10.87,58.6,0.0069,0.0082,2503,0,71,0.7078,54.5,8.91,False,0.0
2023-02-13,58,P005,MAK_SKU_05,Makeup,Central,Wholesale,LineA,None,1236,1236,1093,10,53.53,13.94,365.86,17266.43,3840.31,1563.91,300.12,58508.29,35537.52,0.6074,4,3.35,45.96,0.0,0.0098,2225,0,96,0.7742,50.2,6.51,False,0.0
2023-02-20,59,P005,MAK_SKU_05,Makeup,South,Wholesale,LineB,None,1206,1148,1132,7,57.85,13.51,276.17,16320.68,242.82,2435.49,807.21,65486.2,45680.0,0.6976,7,4.2,46.32,0.048,0.0067,2028,0,81,0.7564,37.9,6.9,False,0.0
2023-02-27,60,P005,MAK_SKU_05,Makeup,West,Retail,LineA,None,1058,1037,927,9,58.65,13.07,279.31,13855.99,3327.29,3712.42,610.51,54368.55,32862.34,0.6044,7,1.92,37.36,0.0196,0.0099,2502,0,69,0.783,40.5,6.56,False,0.0
